lsoa11,ahah,ahah_rnk,ahah_pct,h,gp,dent,phar,hosp
E01009919,19.89688913,20993,51,0.075177897,2.29125,3.35325,2.29125,5.3486
E01009920,24.19884647,28827,70,-0.155993128,4.3962,2.0118,2.4606,1.6017
E01009921,52.29649696,41474,100,-1.591171229,1.25035,0.5367,0.54,1.2961
E01009922,25.99791551,31264,75,-0.565895379,1.7875,1.8765,1.8765,1.7875
E01009923,24.14115695,28740,69,-0.218660894,2.72,3.2015,1.5165,2.72
E01009924,36.97063567,38801,93,-1.12379886,1.29875,1.32625,1.14075,1.3075
E01009925,26.92535056,32239,78,-0.140224218,2.9525,2.66,3.2707,2.6775
E01009926,41.6243711,40157,97,-1.431349678,0.832,0.921,0.921,0.832
E01009927,54.32685389,41553,100,-1.923928255,0.63445,0.58505,0.54555,1.4156
E01009928,36.72247411,38709,93,-1.214969233,1.192,0.824,1.1825,1.192
E01009929,28.8292219,34105,82,-0.446008436,2.1371,1.5481,1.6135,2.1371
E01009930,30.30757243,35307,85,0.246856344,4.2795,3.0684,2.8493,4.2795
E01009931,23.28811492,27478,66,-0.390079747,2.0907,2.106,2.0907,1.85
E01009932,32.66953865,36823,89,-1.189616337,1.1675,0.68875,0.8355,1.1675
E01009933,17.9733374,16718,41,-0.45447025,2.5525,1.49185,1.53405,2.81425
E01009934,20.46002925,22210,54,-0.393998553,4.402,2.8035,1,1.61
E01009935,20.3448049,21940,53,-0.390062363,4.5545,2.257,1.1165,1.67
E01009936,25.57943587,30776,74,0.102810552,5.7365,2.116,2.3117,3.9055
E01009937,25.6164946,30816,74,-0.376244499,2.15375,2.987,1.13025,2.15375
E01009938,23.54134728,27853,67,-0.10590939,3.04375,3.0193,1.689,3.04375
E01009939,22.50411878,26091,63,-0.166451198,2.4345,2.049,2.29625,2.4345
E01009940,27.14580312,32443,78,-0.466301967,1.77825,3.44825,0.9845,1.77825
E01009941,20.45958201,22209,54,-0.697907199,1.5012,0.9893,1.8822,1.5012
E01009942,22.83076096,26657,64,-0.369057135,2.1023,1.4725,2.144,2.1023
E01009943,20.57239776,22424,54,-0.46671025,2.1724,1.5823,1.7659,2.1724
E01009944,22.52961122,26140,63,-0.562714445,1.9567,1.3666,1.5282,1.9567
E01009946,37.2725529,38929,94,-0.05251017,2.6054,2.9535,2.7126,2.6054
E01009947,33.50766171,37286,90,-0.514158855,1.6025,2.3615,1.7675,1.6025
E01009948,25.90636391,31153,75,0.158031962,3.6406,4.116497368,1.70155,3.6406
E01009949,27.50628251,32796,79,0.733833966,7.69035,4.52875,4.3595,6.57425
E01009950,36.40262341,38596,93,-0.74368798,1.0824,1.7019,1.3197,1.3197
E01009951,27.26549428,32583,79,-0.27344348,2.72435,3.13815,0.8075,2.72435
E01009952,19.16424189,19386,47,-0.582865013,2.74795,1.7223,1.844,1.355
E01009953,42.15106846,40274,97,-0.750021645,3.1442,1.3679,1.1164,3.0818
E01009954,20.84116813,22992,56,-0.086775323,2.3435,4.2967,2.221,2.3435
E01009955,33.89275135,37505,90,-0.864481248,3.6623,1.8158,1.2744,0.8342
E01009956,19.32687127,19754,48,-0.757402396,1.8587,1.1016,1.5982,2.25635
E01009957,24.59258098,29409,71,-0.293321238,2.9072,2.8505,2.11025,2.15375
E01009958,16.59738273,13390,33,0.05345047,3.54,2.5982,3.59,4.109
E01009959,17.01403515,14380,35,-0.093948073,3.9177,2.6551,2.0781,4.2991
E01009960,36.9022232,38778,93,-0.640809932,1.17,2.365,1.17,1.925
E01009961,34.2748724,37693,91,-0.279893593,2.185,3.241,2.185,1.6725
E01009962,35.2321428,38135,92,-0.837764252,0.9325,1.8675,0.92,1.68475
E01009963,39.08368498,39520,95,-1.19150615,1.2625,0.66625,0.4475,1.595
E01009964,29.76738865,34911,84,-0.183116022,2.6575,2.805,2.57875,1.2275
E01009965,31.797658,36320,88,-0.783052728,1.5475,1.73,1.4775,0.695
E01009966,28.89965975,34162,82,-0.108962019,3.0675,3.0675,3.295,1.88
E01009967,36.38737129,38586,93,0.085822018,2.64425,3.6015,2.66,3.0945
E01009968,31.65884856,36233,87,0.770538902,8.2976,5.2115,5.6655,4.618
E01009969,25.34626261,30493,74,-0.065267704,4.345,2.1,2.1,2.1
E01009970,24.95795797,29971,72,-0.809681061,3.245,0.915,0.915,0.915
E01009971,22.78724635,26591,64,-0.297248461,4.4075,1.6225,1.6225,1.6225
E01009972,35.81649938,38387,92,0.82331714,8.828,9.364,8.0955,3.6065
E01009973,30.94690657,35786,86,0.121686721,3.475,3.03425,2.885,2.48465
E01009974,36.30052607,38557,93,0.429708319,3.406,4.852,3.406,4.8095
E01009975,33.70928533,37401,90,0.113889169,1.6305,5.8605,1.6305,5.845
E01009976,29.24514391,34491,83,-0.272062913,2.7667,2.8118,2.4956,1.7537
E01009977,27.50168066,32781,79,-0.39253887,3.2226,1.6587,2.3037,2.0372
E01009978,26.09984155,31398,76,-0.391867535,1.945,2.175,1.945,1.5679
E01009979,27.80499916,33100,80,-1.247756334,1.0325,2.2659,1.2255,0.815
E01009980,31.66056744,36234,87,-0.794263562,1.4137,2.5264,0.97,2.1035
E01009981,29.34421984,34581,83,-0.067944389,3.2796,4.0502,2.81465,2.3621
E01009982,24.41267111,29115,70,-6.81E-05,2.725,3.2425,2.725,2.6654
E01009983,26.78374131,32107,77,0.034825977,3.10075,3.33075,3.10075,2.5608
E01009985,28.76376442,34052,82,-0.388559457,2.19,2.774,2.3906,1.803
E01009986,32.85173836,36923,89,-1.805172714,0.24,2.044,0.57375,0.52925
E01009987,34.03389599,37575,91,-1.016332236,2.258,1.627,1.31325,0.677
E01009988,40.42995332,39899,96,-1.359458016,1.03775,1.32075,0.9175,1.305
E01009989,31.99870502,36450,88,-0.251088353,2.49975,3.1305,2.1852,2.42085
E01009991,34.48334276,37783,91,-0.065722962,2.94685,2.9106,3.1483,3.0444
E01009992,36.45673634,38618,93,-0.540882468,3.00175,2.32625,1.80375,1.56075
E01009993,34.05509926,37587,91,-0.383795834,3.0005,2.36375,2.29825,2.056315789
E01009994,35.67169403,38324,92,-0.557093081,1.6284,1.39825,1.6284,1.6284
E01009995,30.09075717,35164,85,0.326259946,4.4255,4.38325,4.6958,2.4305
E01009996,34.75690372,37922,91,-0.843960607,1.18,1.3474,1.18,1.18
E01009997,33.09451261,37074,89,0.155273553,3.4769,3.4265,3.6429,3.4275
E01009998,33.12616882,37089,89,0.087338487,3.3145,3.4095,4.3569,2.23
E01009999,37.00807063,38816,94,-0.127259907,2.8344,1.8204,2.316,3.0094
