LSOA21CD,ah4blue,ah4dent,ah4gp,ah4hosp,ah4phar
E01020457,6.6318,1.8538,5.9292,1.4871,1.7131
E01020458,1.9461,2.6627,2.8311,2.3135,2.7297
E01020460,7.9367,7.4079,10.4455,6.8193,8.0966
E01020462,3.5905,8.7309,8.6749,8.8762,8.2654
E01020463,3.783,3.358,3.248,2.0882,3.248
E01020464,3.5792,3.5448,3.4349,2.8065,3.4349
E01020465,11.9354,3.0873,3.1272,14.683,18.2584
E01020466,7.8134,11.4598,6.8577,6.8577,11.7571
E01020467,2.7606,9.1158,8.835,8.6424,8.8907
E01020468,6.6427,6.2159,6.9757,6.8996,7.5409
E01020469,6.4697,6.8402,12.3348,11.3397,2.4973
E01020470,5.7773,6.9794,12.7665,10.7427,2.507
E01020471,3.8682,6.9123,5.3666,2.1351,2.2263
E01020472,3.2724,6.7417,4.7708,1.6224,1.4539
E01020473,1.9459,5.6885,3.6994,1.9433,1.5387
E01020474,3.1103,5.573,6.5993,4.3811,3.4775
E01020475,2.504,6.6674,4.8215,2.0526,1.1661
E01020476,3.9795,6.7884,5.5431,8.046,5.0424
E01020477,4.5922,4.7974,2.284,4.0085,1.5363
E01020478,1.9891,1.0946,2.2773,2.0711,2.201
E01020479,0.7602,0.9351,1.0067,0.9643,0.9164
E01020480,1.7585,3.1361,3.3724,3.3723,3.2548
E01020481,0.7456,1.7549,2.0061,1.276,1.5665
E01020482,1.0785,1.4362,0.9988,0.8232,0.9225
E01020483,3.438,2.277,3.6782,3.3841,3.602
E01020484,2.6902,1.4486,2.719,2.1969,2.6427
E01020485,0.6682,0.6322,1.2285,0.6346,0.5535
E01020486,0.9501,0.8102,1.0097,0.9357,1.0338
E01020487,3.696,3.512,3.9684,3.2457,3.3531
E01020488,3.4613,3.2773,3.7337,3.0915,3.1184
E01020489,3.6226,11.3486,11.2206,11.1195,11.2115
E01020490,11.8688,9.2177,9.3662,11.0384,12.3334
E01020491,10.8936,2.0366,2.1383,2.1383,1.7718
E01020492,10.2183,1.1776,1.2693,1.2693,1.0955
E01020493,16.9704,3.3186,3.3186,3.3186,10.9265
E01020494,14.7823,8.0124,8.4811,10.7769,7.8272
E01020495,19.851,1.4754,1.0889,13.002,1.1148
E01020496,19.3883,1.4427,1.0983,12.5392,1.2675
E01020497,14.684,13.2794,9.9563,12.6514,11.4839
E01020498,7.3931,4.5753,5.0672,1.8248,3.963
E01020499,6.0499,1.3163,1.8846,1.4165,1.8451
E01020500,4.7989,0.8724,1.3643,1.1701,0.5941
E01020501,6.4445,3.4388,3.9956,1.6623,2.9164
E01020502,4.6844,1.7232,1.7808,1.625,1.2237
E01020503,4.7436,1.231,1.6818,1.4113,0.8616
E01020504,3.4444,4.0743,4.5662,4.2231,3.462
E01020505,10.1003,10.1695,8.9126,9.3172,9.9826
E01020506,18.2492,10.7274,10.4627,13.7595,10.4627
E01020507,4.2174,9.941,10.4329,9.6883,9.3287
E01020508,8.1038,12.2672,12.7263,13.236,12.57
E01020509,7.217,12.3169,6.512,7.0472,12.7166
E01020510,10.4444,6.2229,7.5579,4.8889,6.6226
E01020511,2.7996,9.8844,10.6782,10.6782,1.8368
E01020512,8.2495,15.8622,17.4513,8.347,15.2805
E01020513,4.7756,2.4046,7.4644,5.2606,1.7486
E01020514,5.7656,1.9103,7.2655,5.0679,2.2541
E01020515,4.374,1.9546,5.7949,3.5911,2.2848
E01020516,4.1002,2.0913,3.7976,2.862,1.8699
E01020517,5.3015,6.2349,6.2426,5.9657,5.8546
E01020518,4.8904,2.0386,1.1119,1.0811,1.7571
E01020519,5.9422,2.1876,1.6265,1.7776,1.97
E01020520,5.7518,3.0553,1.7983,2.0476,2.8487
E01020523,6.868,2.5199,2.0012,2.1124,2.3711
E01020524,8.2038,2.8366,1.8607,1.3119,1.9473
E01020525,7.4834,3.3338,2.8842,2.0646,3.1601
E01020526,7.5952,1.9853,1.2199,1.1067,1.2347
E01020527,6.9297,1.4575,1.1767,0.5587,0.7088
E01020528,7.8866,1.294,1.6443,1.0853,1.5021
E01020529,17.0482,19.0635,15.703,18.5157,19.0749
E01020530,11.6791,20.6668,18.1489,21.5783,20.5879
E01020531,11.8897,10.4582,10.9501,9.0892,9.8459
E01020532,0.6801,0.8062,1.7849,1.7849,0.9565
E01020533,1.6529,1.4364,2.405,2.405,1.905
E01020534,22.0588,19.5081,20.5791,21.1215,19.8679
E01020535,10.0212,15.7562,16.0869,15.9314,15.0829
E01020536,12.3728,7.2953,7.2623,6.3977,7.2069
E01020537,3.6065,14.5453,15.5601,13.1872,12.6673
E01020538,2.1258,16.1415,15.8063,16.0829,15.9653
E01020539,15.3946,22.8487,21.423,23.7909,15.9336
E01020540,11.3611,13.4721,8.0806,8.081,13.6915
E01020541,8.9049,8.501,8.3389,7.4308,7.6802
E01020542,2.3657,1.8707,1.5071,0.8865,1.8681
E01020543,3.6552,1.8185,1.6266,1.6225,2.0589
E01020544,2.9748,1.2403,2.1317,1.5872,1.1345
E01020546,2.792,0.6864,1.9447,1.3543,1.0802
E01020547,5.0756,2.9532,4.2722,3.3764,3.3629
E01020549,10.1757,8.6639,8.937,7.285,8.937
E01020550,14.5891,19.0183,3.0698,18.2251,18.5632
E01020551,5.2182,2.1391,8.046,1.9189,2.1391
E01020552,5.7756,1.2438,7.5586,1.2002,1.2438
E01020553,0.4511,0.5932,0.6736,0.5199,0.5956
E01020554,0.2841,0.9247,1.335,0.885,0.3986
E01020555,0.6071,0.7003,0.4797,0.4797,0.505
E01020556,0.9016,0.9498,1.1063,0.7942,1.3676
E01020557,2.1536,5.0262,5.5107,1.9445,2.3279
E01020558,4.2202,5.1888,7.5773,2.412,2.1731
E01020559,3.2722,3.9548,6.6294,1.279,1.1088
E01020560,1.9571,2.4952,1.4811,1.3432,2.7561
E01020561,1.3187,1.6424,0.9732,0.8358,2.1423
E01020562,3.5532,4.4146,0.9579,0.9754,0.9754
E01020563,3.0399,2.3976,1.7744,1.7744,2.5496
E01020564,2.324,3.9794,2.912,2.7565,2.7565
E01020565,2.6548,5.4551,1.8228,1.8971,1.8971
E01020566,1.9201,9.88,6.2477,6.322,6.322
E01020569,1.5393,1.1973,4.8269,2.1852,4.8026
E01020570,7.0707,5.8893,6.8695,4.1675,5.7139
E01020571,6.7695,5.1275,6.5683,3.1785,4.1534
E01020572,1.3236,2.1533,1.985,1.2778,0.618
E01020573,0.6379,1.8297,1.8058,1.0968,0.7687
E01020574,1.451,2.6815,2.5132,2.0163,1.2419
E01020575,2.106,2.8712,2.8841,1.7376,0.9526
E01020576,3.5179,4.5149,4.4873,2.986,1.5347
E01020577,2.2706,2.8469,3.1394,2.3779,1.4113
E01020578,3.6661,1.7524,3.3683,2.4946,1.1269
E01020579,3.8239,4.6726,3.6227,1.3723,3.1893
E01020580,2.3692,3.6084,2.5584,1.2199,3.0405
E01020581,0.4432,2.0535,2.0871,1.4229,1.2927
E01020582,0.7378,2.2273,1.8186,1.0271,1.1882
E01020583,1.5849,2.2118,1.2851,2.0905,1.0918
E01020584,1.3432,2.7313,1.6746,1.8452,1.581
E01020585,1.1815,1.8329,1.657,2.0654,1.6824
E01020586,1.7831,1.0066,1.2392,1.2392,1.5398
E01020587,0.7498,1.5841,1.8167,1.8167,2.1173
E01020588,2.3334,1.179,1.234,1.234,1.9004
E01020589,2.7217,1.1765,1.5575,1.5575,1.9671
E01020590,4.3376,2.7554,5.0545,3.1226,1.4556
E01020591,4.7671,4.3551,4.9199,4.6742,2.8851
E01020592,3.959,2.074,2.3941,2.3126,2.2977
E01020593,2.7783,1.055,1.5123,0.4221,1.5123
E01020594,1.7216,0.802,1.2611,1.0526,2.2635
E01020595,1.4831,1.1161,1.0615,1.1196,2.2811
E01020596,4.2542,2.6914,2.7395,2.6873,2.6432
E01020597,4.6594,2.9519,3.0925,3.0925,2.9961
E01020598,2.1815,1.1444,1.0799,0.7323,0.9836
E01020599,4.6156,3.0858,2.984,1.9176,2.984
E01020600,4.9845,3.3558,3.045,2.555,3.045
E01020601,4.4634,1.2835,1.7793,1.7769,1.7793
E01020602,4.222,2.2151,2.6537,1.9753,2.6537
E01020603,5.2998,3.054,2.3365,2.3365,2.3365
E01020604,7.9591,4.8585,3.3421,3.3344,3.8735
E01020605,5.6168,3.6078,2.8903,2.8903,2.8903
E01020606,9.7987,4.704,4.8797,0.8476,5.39
E01020607,4.7853,4.9931,3.7547,3.5591,3.8006
E01020608,4.4952,4.7924,3.3892,3.0831,1.4776
E01020609,4.5283,6.335,1.4716,1.4716,1.2529
E01020610,4.9269,6.8056,1.2628,1.2628,1.207
E01020611,3.9606,4.9992,4.3925,4.5519,4.1841
E01020612,2.7039,3.3945,3.0809,3.0631,2.1427
E01020613,8.8154,5.8583,5.4064,5.4064,6.0512
E01020614,8.9238,5.4884,4.9626,4.9626,5.7417
E01020615,6.0176,2.1737,1.6905,1.6905,2.366
E01020616,6.527,0.835,1.746,1.746,1.8941
E01020617,8.9674,1.7897,4.9725,3.7868,5.2449
E01020618,6.1262,3.833,1.6744,4.2811,1.5036
E01020619,7.913,7.1601,1.155,1.155,1.0677
E01020620,8.0855,8.0648,1.043,1.043,1.043
E01020621,7.3364,7.4611,1.2607,1.2607,1.0588
E01020622,9.1067,5.4884,4.9626,3.5931,5.7276
E01020623,9.0655,6.8166,6.9224,6.8517,6.7473
E01020624,12.663,1.2264,1.502,2.1304,1.8198
E01020625,12.6803,1.2428,0.7851,1.2701,1.0708
E01020626,12.5382,1.2989,0.851,1.0013,0.9422
E01020627,6.7759,1.4077,2.5144,1.5015,2.5144
E01020628,7.9505,2.6127,3.1944,2.7459,3.1944
E01020629,7.1545,1.4366,2.2505,1.3675,2.2505
E01020630,5.2988,2.1246,3.9724,2.4267,3.9724
E01020631,6.1083,1.069,2.9168,1.3711,2.6934
E01020632,6.9706,0.9559,2.369,0.9337,1.9874
E01020633,2.589,5.0674,1.3697,1.3697,5.0922
E01020634,3.2869,1.8481,1.7704,1.7704,1.7704
E01020635,3.0118,1.171,2.9418,2.9418,2.9418
E01020636,4.3141,2.8753,1.2474,1.2474,1.2474
E01020637,4.9178,8.2903,8.2523,8.1122,4.201
E01020638,11.9061,2.4361,1.9656,1.4526,2.0393
E01020639,11.5072,2.7666,2.2961,1.7571,2.3698
E01020640,6.7378,1.3425,1.2314,0.9565,0.9758
E01020641,7.8937,1.0172,1.8996,0.8282,1.2649
E01020642,8.0257,0.652,2.2535,0.7783,1.5663
E01020643,7.0513,0.9187,1.5104,0.624,0.7423
E01020645,4.559,5.7751,5.7756,5.6356,1.2272
E01020646,10.9936,10.9705,11.1185,7.5591,8.3421
E01020647,13.4572,2.8923,2.9842,2.2045,2.3795
E01020648,13.623,3.2532,3.3451,1.8042,1.4646
E01020649,11.2268,5.245,5.3369,1.6758,2.1318
E01020650,9.9106,4.7079,3.9389,3.9389,3.9389
E01020651,10.9358,5.7431,4.9641,4.9641,4.9641
E01020652,9.0309,3.8281,3.0592,3.0592,3.0592
E01020653,10.0525,7.4054,6.5574,1.2257,1.3318
E01020654,8.2393,5.7661,5.7291,2.7233,2.1831
E01020655,11.2837,6.72,3.3887,4.0631,7.5132
E01020656,11.8368,4.7508,4.1951,3.4626,7.0531
E01020657,9.9282,3.2139,3.1626,3.8846,4.0257
E01020658,8.3346,11.8409,0.847,0.847,0.8144
E01020659,8.4794,11.9857,1.5508,1.5508,1.4878
E01020660,10.0104,10.5283,6.0973,4.7728,4.7654
E01020661,12.3544,1.2775,1.1415,0.9059,0.8014
E01020662,12.1592,1.704,2.0074,1.5983,1.9364
E01020663,11.9661,2.9336,3.1238,2.7882,3.077
E01020664,8.616,4.2082,3.3867,4.077,4.2389
E01020665,5.486,1.8545,1.1352,2.3783,1.8852
E01020666,7.8463,2.3174,3.2348,2.6378,2.348
E01020667,10.436,3.699,1.4715,1.4715,1.4715
E01020668,10.548,4.1823,0.68,0.68,0.68
E01020669,11.1441,5.2475,2.4738,2.4738,2.4738
E01020670,13.6224,2.3748,2.054,1.8695,1.147
E01020671,14.2649,3.0174,2.6025,2.4792,0.676
E01020672,14.8334,4.3436,3.9287,3.2394,1.823
E01020673,13.3376,2.0955,2.1874,1.9633,1.6248
E01020674,13.349,2.9133,3.0457,1.838,3.0385
E01020675,13.0883,1.8407,1.9326,1.8194,1.5662
E01020676,8.3473,4.884,5.5154,3.5805,4.6677
E01020677,9.2701,4.9856,5.2035,3.3551,3.9582
E01020678,10.3495,2.6127,3.2423,1.869,3.1073
E01020679,2.8386,9.4658,1.2502,1.2502,3.609
E01020680,7.9768,7.6448,3.0249,2.9717,3.4574
E01020681,9.1989,8.2329,2.5885,2.5885,2.4949
E01020682,4.9107,2.038,1.4097,1.3681,1.4674
E01020683,4.2428,1.7751,1.1296,1.1142,1.1931
E01020685,3.993,4.6614,3.6708,3.6708,3.6708
E01020686,4.2307,0.9364,1.5521,1.5521,1.4933
E01020687,5.4347,3.7816,2.9539,2.9539,2.9539
E01020688,5.1806,2.17,3.1255,3.1255,2.6032
E01020689,3.3176,1.3091,1.9116,1.9116,1.1651
E01020690,4.3083,5.1673,5.6579,1.7761,4.9799
E01020691,3.3475,0.9995,1.1597,1.1597,0.8133
E01020692,2.4772,2.6076,3.7388,1.4293,1.7746
E01020693,3.4591,2.4206,3.6176,1.2413,1.0775
E01020694,5.6398,1.9611,1.2288,1.2288,1.8059
E01020695,5.6024,3.2253,3.0116,2.9157,3.1703
E01020696,3.0856,6.8138,5.0379,4.5783,6.1988
E01020697,5.9858,1.0773,1.0706,0.7282,0.9412
E01020698,3.2849,1.5673,1.711,5.7791,1.6004
E01020699,4.8903,2.1941,2.4726,5.3852,1.8379
E01020700,10.2245,7.382,7.9766,3.8523,2.4588
E01020701,3.9811,1.083,1.3616,4.2634,1.1162
E01020702,1.9104,1.6704,1.7715,1.5225,2.1661
E01020703,0.9942,0.5592,2.2465,0.8409,1.3463
E01020704,1.4969,1.1814,2.5514,1.4749,2.035
E01020705,1.0742,1.301,10.5433,1.1126,1.374
E01020706,0.9988,1.3348,9.7954,1.3935,1.2976
E01020708,4.2341,1.3171,2.5266,1.0291,1.6816
E01020709,5.0211,4.372,4.0945,2.2841,2.6277
E01020710,6.3532,4.1121,4.9633,1.6553,1.8969
E01020711,5.3861,2.1089,1.4963,1.0427,2.5427
E01020712,1.8364,2.1139,2.6009,2.1288,2.9584
E01020714,2.0384,6.0285,5.2505,2.7123,3.32
E01020716,2.8029,6.9932,4.1852,2.4299,2.3247
E01020717,3.446,2.3132,2.3132,2.9586,1.9327
E01020718,4.1007,2.9679,2.9444,2.4998,1.1862
E01020719,4.577,3.4442,3.4442,3.5262,1.6586
E01020720,5.1933,3.8904,3.1978,3.1361,0.8352
E01020721,5.2292,4.0964,3.9114,4.1264,1.9319
E01020722,2.346,1.052,2.4731,1.3312,1.3976
E01020723,2.0357,0.8647,2.1628,1.4821,1.1049
E01020724,3.4608,2.1668,3.5879,1.905,1.6722
E01020725,11.8663,11.2849,10.5375,6.6279,6.6331
E01020726,4.339,4.3149,1.7256,4.4964,1.5796
E01020727,4.6579,4.9596,3.0114,5.1411,3.1465
E01020729,10.1872,8.1556,11.1195,6.6082,6.1099
E01020730,7.3722,6.0782,7.4993,1.1531,1.2266
E01020731,7.1674,5.9814,7.365,1.6426,1.7688
E01020732,3.2627,4.1985,3.5446,3.3989,4.3666
E01020733,7.7343,2.4129,2.5708,1.2062,1.1694
E01020734,7.9593,3.2827,3.396,1.5809,1.4068
E01020735,6.9873,3.2997,3.413,1.1436,0.6662
E01020737,3.4883,1.6169,1.9334,1.9334,1.6169
E01020739,3.0307,0.5953,1.2239,1.2239,0.5614
E01020740,2.6175,0.6938,2.2861,0.5608,2.1418
E01020741,1.0946,2.5998,1.6782,1.3012,1.6782
E01020742,1.9911,1.9203,2.7407,0.8175,2.7151
E01020743,4.1401,2.2987,3.9075,0.8467,3.7632
E01020744,5.8749,1.7668,1.6862,1.8519,1.5684
E01020745,5.9924,1.5478,1.3927,1.2495,0.9613
E01020746,6.4404,0.6313,0.9111,0.9047,0.7802
E01020747,4.2745,3.1878,1.0786,1.1654,1.5998
E01020748,4.8621,3.8274,0.6821,0.6821,1.3635
E01020749,3.4932,2.4065,1.1138,1.9977,1.1376
E01020750,5.1167,4.03,1.6939,1.6939,2.2857
E01020751,4.5144,1.2998,6.1744,0.7718,1.5321
E01020752,3.2752,1.1401,4.8534,0.8531,0.8621
E01020753,5.2787,1.8456,6.7044,0.8574,2.16
E01020754,6.8411,4.0112,6.3478,2.1906,4.1133
E01020756,6.5265,3.1492,6.0059,1.2616,3.3505
E01020757,7.5558,1.993,2.1782,1.1547,1.1547
E01020758,6.6522,1.5864,1.6625,0.7749,0.7497
E01020759,7.7641,2.999,3.0482,1.6707,1.8272
E01020760,4.1806,6.3757,2.9876,3.4641,3.0249
E01020761,3.9706,5.8848,1.5702,1.2777,2.2567
E01020762,2.7505,5.5368,1.6846,2.0698,1.8976
E01020763,8.2824,6.8156,5.9941,7.5023,1.8781
E01020764,4.5651,1.0629,0.794,0.8266,1.1679
E01020765,4.6798,2.7956,2.6469,2.6086,2.7508
E01020766,4.8248,1.1167,0.7838,1.1138,1.4943
E01020767,3.8626,1.0959,0.6401,0.6196,0.6401
E01020768,3.5688,1.6216,1.9498,1.893,1.9498
E01020769,8.7534,3.5299,3.6432,1.4629,3.645
E01020770,8.7357,2.146,2.2593,0.992,2.7346
E01020771,9.0838,2.8174,2.9307,1.1196,2.6185
E01020772,7.005,7.4688,6.8025,6.1061,6.5891
E01020773,3.8733,2.025,1.931,1.4023,1.9117
E01020775,2.427,2.4338,2.4314,1.5915,1.9962
E01020776,3.1885,3.3636,3.3301,2.5758,2.789
E01020777,8.8196,2.4777,2.591,2.2593,3.0663
E01020778,9.577,4.1046,4.2179,3.718,4.6933
E01020779,7.8821,3.9102,4.0235,2.8294,4.4989
E01020780,8.1471,1.6087,1.7446,1.3143,1.8684
E01020782,1.7351,2.3791,2.0428,1.6188,1.7636
E01020783,3.114,2.0273,1.8042,0.7065,1.828
E01020784,1.089,1.7424,0.5855,0.2975,0.3518
E01020786,4.57,5.2408,3.646,1.9722,2.5502
E01020787,5.3377,4.3955,1.0753,1.0625,1.2319
E01020788,6.8021,1.0595,5.8169,0.68,0.9076
E01020789,6.4215,2.4329,8.3237,1.3465,1.4038
E01020790,7.445,1.4491,6.8528,1.6752,1.2972
E01020791,6.0095,2.8029,8.6937,0.9672,1.1078
E01020792,12.5843,8.2972,13.7131,4.6982,1.8416
E01020793,2.4223,6.3237,2.1049,0.7502,2.1049
E01020794,3.2116,6.8365,2.8942,1.7711,2.8942
E01020795,1.9337,9.1134,1.9231,3.8368,1.9231
E01020796,3.5116,9.6401,9.4521,10.3284,9.6733
E01020797,4.1049,4.2872,1.2404,8.543,1.2404
E01020798,3.2342,2.8189,2.7579,2.1324,2.1451
E01020799,3.9754,1.7462,1.6851,1.4017,1.4614
E01020801,8.3417,1.6524,2.2187,1.0658,1.7451
E01020802,9.2456,2.5307,2.6737,1.709,2.536
E01020805,8.6491,1.1127,6.7443,1.2595,1.3183
E01020806,5.8079,1.9568,1.8957,1.6046,1.6644
E01020807,5.0301,1.11,1.049,0.6268,0.8177
E01020808,4.282,1.4173,1.3563,1.0933,0.8809
E01020809,9.3836,1.0158,7.9391,1.6659,1.1169
E01020810,6.7481,3.4234,5.3131,1.4166,1.136
E01020811,6.4863,3.8204,4.9988,1.6707,0.9383
E01020812,9.9895,1.7605,8.5019,1.4284,1.3093
E01020813,12.7951,5.081,3.5594,1.8361,3.5594
E01020814,12.6907,3.9045,2.6894,2.1278,2.6894
E01020815,12.7968,5.5417,4.3846,3.4226,4.3846
E01020816,13.4048,4.5388,2.9982,1.9199,2.9982
E01020817,8.3097,3.562,3.1436,3.1436,3.1499
E01020818,6.8079,2.9744,1.779,1.779,1.7853
E01020819,7.4417,2.3908,1.5726,1.5726,1.5789
E01020820,7.2569,2.8133,1.466,1.333,1.2805
E01020821,3.747,8.2784,8.9031,8.8682,8.666
E01020822,7.7001,5.2612,5.4932,4.698,5.3268
E01020823,9.4564,2.9912,4.8668,3.9613,4.8732
E01020824,13.5394,2.9382,1.2211,1.071,1.2103
E01020825,13.2132,3.0847,1.3336,1.4379,0.8045
E01020826,12.3217,4.2894,2.4856,1.8136,2.4856
E01020827,11.6088,4.371,10.9692,2.712,2.9559
E01020828,6.1159,5.9509,6.1115,7.2811,5.5472
E01020829,4.9175,2.273,2.162,3.2087,2.7757
E01020830,5.9459,1.1052,1.7646,4.4556,1.2284
E01020831,12.1771,2.4903,2.0987,1.7105,1.7217
E01020832,13.085,1.6385,1.14,0.6262,0.9399
E01020833,11.8158,3.1644,2.5186,2.2337,2.3211
E01020834,12.4342,2.9078,1.7895,1.8348,1.2731
E01020835,8.9282,0.6128,2.3302,1.4229,2.3366
E01020837,8.7924,2.6095,3.2728,2.9126,3.2792
E01020838,8.6311,1.8589,1.6135,1.2623,0.9383
E01020839,8.5853,1.1532,1.2081,0.9117,0.7823
E01020840,8.1033,4.3247,3.3775,3.3318,3.2867
E01020841,8.1543,3.1715,1.9004,2.4622,1.9004
E01020843,4.7537,5.3787,4.217,3.7608,4.2233
E01020844,13.5088,3.7039,2.1734,2.1643,2.1734
E01020845,14.0187,2.2293,0.8455,0.8455,0.8455
E01020846,16.3997,8.6288,7.0087,7.0087,7.0087
E01020847,12.6166,3.4986,2.403,1.8746,2.403
E01020848,12.492,1.9544,3.5526,2.7169,3.5526
E01020849,12.1153,2.675,2.9641,2.1284,2.9641
E01020850,11.5406,2.7153,3.503,2.6673,3.503
E01020851,12.3688,1.0393,4.3084,3.4727,4.3084
E01020852,1.3483,0.8105,1.3022,1.0298,0.6589
E01020853,3.1424,2.2721,2.6851,0.368,2.2778
E01020854,0.8398,1.4935,2.1595,2.0203,1.6922
E01020855,1.8456,1.3846,1.9066,1.5105,1.3103
E01020856,10.6286,17.0768,1.7521,10.942,1.2293
E01020857,2.839,11.1135,10.5786,10.5345,10.708
E01020858,5.9151,5.5844,9.0991,1.7571,6.5312
E01020859,8.23,4.9956,8.7844,3.0055,6.0254
E01020860,12.6016,10.2243,1.4953,1.4953,12.0634
E01020861,10.2122,9.2194,6.7269,5.5796,10.8898
E01020862,3.8962,17.2805,7.0136,7.0136,17.7406
E01020863,3.0403,12.2864,12.0465,12.0465,13.4696
E01020864,14.7602,17.631,8.3205,7.9466,13.2205
E01020867,5.1073,12.9753,10.6356,12.2181,11.0852
E01020868,1.3717,1.3277,1.384,0.7715,1.1804
E01020869,1.4384,1.5276,1.7254,1.4596,1.4888
E01020870,2.4253,2.0976,1.7802,1.3644,2.7694
E01020871,3.5344,0.8551,1.6891,0.6701,2.0497
E01020872,3.5244,2.9159,1.6115,1.6115,1.6115
E01020873,4.1978,1.453,7.6348,1.3302,1.3438
E01020874,4.4507,1.778,7.4051,1.7413,1.7696
E01020875,5.2562,4.4505,7.2206,4.1898,4.1983
E01020876,9.8625,2.1906,2.5,1.8008,1.9198
E01020877,9.009,0.687,0.9964,0.9964,0.5801
E01020878,8.9696,1.9532,2.3485,2.3485,1.8824
E01020879,9.2177,2.2543,2.6496,2.6496,2.1835
E01020880,6.8813,5.0336,3.9691,1.4654,4.071
E01020881,4.9924,3.6095,2.9511,2.3471,2.9598
E01020882,2.7776,7.0693,7.0293,5.1817,6.849
E01020883,3.7097,4.142,4.098,2.4238,4.0503
E01020884,4.1618,1.6332,1.358,0.7481,1.5074
E01020885,3.9031,2.1209,1.6981,0.7656,1.7451
E01020886,3.2847,1.3031,1.0585,0.901,0.9207
E01020887,5.8468,4.7983,5.1935,5.1935,4.7275
E01020888,3.9271,5.7264,6.281,6.281,5.7747
E01020889,6.3045,20.885,19.5447,4.6969,20.7129
E01020890,0.7973,5.3978,5.3108,5.3108,5.4971
E01020891,2.4947,8.8533,7.513,7.513,8.6812
E01020892,8.8097,12.8118,13.1705,1.0543,1.302
E01020893,9.963,5.2777,5.5871,2.6617,4.721
E01020894,8.9326,12.2,12.577,2.4461,1.8129
E01020895,9.7529,1.3799,8.4238,1.6873,1.6281
E01020896,9.9535,1.3998,9.033,3.4581,3.3988
E01020898,8.9153,1.7491,2.3859,2.3859,1.9199
E01020899,8.5975,1.3253,1.9621,1.9621,1.4961
E01020900,2.7632,1.8932,2.4831,2.4831,2.2298
E01020901,2.3833,0.7112,1.1369,1.1369,0.893
E01020902,2.1604,2.1572,2.3507,2.3507,2.1426
E01020903,5.6396,3.8049,4.3796,4.3796,3.6772
E01020904,3.1524,1.157,1.7267,1.7267,1.1372
E01020905,0.7765,14.205,14.2523,2.1045,0.96
E01020906,2.1113,12.9861,13.0585,6.8055,7.0397
E01020907,4.54,2.4888,2.8576,1.0887,2.3621
E01020908,4.9601,3.4516,4.1089,1.4799,2.2527
E01020909,4.3335,2.7883,3.3305,0.7498,1.6295
E01020910,0.7364,1.932,0.6955,1.4842,0.7686
E01020911,1.1176,0.8648,1.2646,0.8723,0.6978
E01020912,0.625,1.085,1.1949,1.012,0.8965
E01020913,1.1139,1.0824,1.1291,1.1291,1.1247
E01020914,1.3183,1.9783,0.9453,1.0906,1.1381
E01020915,1.0182,1.8984,1.1577,1.2101,1.1862
E01020916,1.4138,1.8066,1.1852,0.6329,0.7882
E01020917,2.5457,3.0204,6.2908,1.2623,2.778
E01020918,0.8605,3.0956,5.3095,1.6446,2.2361
E01020919,1.5706,2.2903,4.3926,0.8116,1.506
E01020920,1.8421,2.6012,4.4829,1.3724,1.7362
E01020921,3.4431,1.443,5.1562,1.3012,1.7289
E01020922,2.3641,2.1264,3.9037,0.919,1.303
E01020923,1.9446,3.5888,5.6072,2.1272,2.3652
E01020924,2.6071,1.8465,2.5762,1.8465,2.414
E01020925,2.3356,1.1797,3.0029,1.1669,2.2834
E01020926,3.609,3.253,3.4878,2.9116,2.6431
E01020927,1.2469,1.8711,3.5282,1.4497,1.6311
E01020928,1.3484,2.0252,4.0922,1.6252,2.3059
E01020929,1.8172,2.3413,3.575,0.9088,1.8008
E01020930,1.1141,1.8073,2.8974,1.528,1.6888
E01020931,1.4387,2.6605,2.6142,1.5477,1.226
E01020932,1.7154,1.8192,1.7697,1.4545,1.3003
E01020935,1.265,0.4238,0.6514,0.8703,0.7132
E01020936,0.7307,0.949,0.7279,0.7117,0.9384
E01020937,0.9638,1.5265,1.4681,1.1366,0.8589
E01020938,4.762,3.4487,0.8333,1.1677,0.9499
E01020939,4.0783,2.765,0.854,0.7042,1.1651
E01020940,5.0587,3.7453,1.9306,1.6567,1.4533
E01020941,5.6017,4.2884,1.5356,1.673,1.0081
E01020942,5.7491,4.4358,1.8787,2.0252,1.5884
E01020943,3.1766,1.8633,1.3461,0.718,1.6994
E01020944,4.2029,2.8895,1.8782,1.1247,2.2316
E01020945,4.9778,2.9615,4.0347,2.4028,2.9381
E01020946,5.374,4.0786,4.5971,3.7023,2.6786
E01020947,6.0326,4.6394,2.7834,2.6526,2.4392
E01020948,4.6885,3.5189,2.9156,2.5336,2.6344
E01020949,2.4238,3.1669,5.4719,1.7394,2.2988
E01020950,3.5534,2.5015,5.1047,1.6634,2.33
E01020951,2.1158,1.3028,2.0054,1.577,1.4467
E01020952,1.5405,1.4844,1.0309,1.0477,1.0477
E01020953,2.2669,2.0377,1.807,1.807,1.807
E01020954,1.9247,2.3896,1.6977,1.6961,1.7013
E01020955,1.8283,2.8874,3.057,1.293,2.3468
E01020956,2.6822,3.3094,2.5688,2.0209,2.6294
E01020957,2.0669,3.0096,2.325,1.2485,2.654
E01020959,2.2765,1.6197,2.6609,1.5075,2.494
E01020960,0.54,2.202,4.9145,4.0033,4.6165
E01020961,1.7724,1.1063,3.0097,1.9786,2.7866
